event_id,user_id,coupon_id,event_name,timestamp,days_to_expiry,device_os,app_version
e_bae4e2d14e,u_005,c_a82406ff,coupon__complete__create,2026-02-07T23:57:24,17,android,1.1.0
e_13a76e4f6a,u_023,c_2e8e7742,coupon__start__create,2026-02-08T00:51:47,14,ios,1.0.0
e_09d79d6fca,u_020,c_44f644ab,coupon__start__create,2026-02-08T01:30:59,40,ios,1.0.0
e_469ef2551d,u_020,c_44f644ab,coupon__complete__create,2026-02-08T01:31:24,40,android,1.0.1
e_46eab8c9ff,u_044,c_7ff3d89c,coupon__view__detail,2026-02-08T02:09:36,10,ios,1.1.0
e_9083ae3b8b,u_005,c_55a175a4,coupon__start__create,2026-02-08T02:15:26,21,android,1.0.1
e_128a63c180,u_005,c_55a175a4,coupon__complete__create,2026-02-08T02:16:09,21,ios,1.0.0
e_c76eeaca9a,u_068,c_0af21793,coupon__complete__redeem,2026-02-08T02:25:10,18,ios,1.1.0
e_1d85b0b54b,u_070,c_defdf120,coupon__view__detail,2026-02-08T02:47:02,0,android,1.0.1
e_e16e32275c,u_059,c_5c45eb45,coupon__start__create,2026-02-08T02:47:13,29,ios,1.1.0
e_4d972d5293,u_059,c_5c45eb45,coupon__complete__create,2026-02-08T02:47:26,29,android,1.0.1
e_4e9c30b735,u_015,c_64ef7eda,coupon__start__create,2026-02-08T03:26:23,12,android,1.0.1
e_90340231a1,u_015,c_64ef7eda,coupon__complete__create,2026-02-08T03:27:43,12,ios,1.0.0
e_1eae2267a4,u_057,c_8d12a063,coupon__view__detail,2026-02-08T06:52:07,23,ios,1.0.0
e_0c09e0ce2d,u_050,c_1ec31bd2,coupon__start__create,2026-02-08T07:47:42,42,android,1.0.0
e_bdec77497b,u_050,c_1ec31bd2,coupon__complete__create,2026-02-08T07:48:58,42,ios,1.0.0
e_4c454f9ead,u_066,c_1273018e,coupon__start__create,2026-02-08T08:16:44,23,android,1.1.0
e_c0973a31f2,u_066,c_1273018e,coupon__complete__create,2026-02-08T08:17:31,23,ios,1.0.0
e_2eda186921,u_023,c_5b4ae933,notification__send__expiry_reminder,2026-02-08T09:00:00,7,ios,1.1.0
e_4bdf9a3aa4,u_040,c_a28ed72c,coupon__view__detail,2026-02-08T11:36:34,11,android,1.1.0
e_af8cc8deb5,u_075,c_e9909112,coupon__view__detail,2026-02-08T12:00:46,19,android,1.0.1
e_914491d56b,u_038,c_6dd1b2a5,coupon__start__create,2026-02-08T12:21:52,34,ios,1.1.0
e_8b26fba4fe,u_034,c_69eac42e,coupon__start__create,2026-02-08T14:10:11,21,ios,1.0.0
e_e7b3a15123,u_034,c_69eac42e,coupon__complete__create,2026-02-08T14:11:07,21,ios,1.1.0
e_4ee0e0f1d8,u_029,c_5e059f86,coupon__complete__redeem,2026-02-08T14:51:06,44,android,1.0.1
e_d3c426b87f,u_065,c_2d54ae8b,coupon__start__create,2026-02-08T15:35:26,19,android,1.1.0
e_6182a09c69,u_065,c_2d54ae8b,coupon__complete__create,2026-02-08T15:35:57,19,android,1.1.0
e_4f3fbf84b3,u_022,c_8ae2e512,coupon__view__detail,2026-02-08T17:07:58,22,ios,1.1.0
e_a15e0e9d21,u_056,c_99491147,coupon__start__create,2026-02-08T20:08:13,24,android,1.0.0
e_7c359a2873,u_056,c_99491147,coupon__complete__create,2026-02-08T20:08:26,24,android,1.0.0
e_0f51a756a0,u_036,c_cf811b77,coupon__start__create,2026-02-08T22:27:05,14,android,1.1.0
e_384a4465e2,u_036,c_cf811b77,coupon__complete__create,2026-02-08T22:28:15,14,ios,1.0.0
e_79cde39e2b,u_073,c_f60d16eb,coupon__complete__redeem,2026-02-08T23:02:56,30,android,1.1.0
e_bba9fb933d,u_029,c_32ebb7d5,coupon__start__create,2026-02-08T23:36:01,20,android,1.1.0
e_19b9643710,u_029,c_32ebb7d5,coupon__complete__create,2026-02-08T23:37:15,20,ios,1.0.0
e_8254f24edf,u_050,c_f4f19d6f,coupon__start__create,2026-02-09T00:55:25,10,ios,1.0.1
e_e82c53d907,u_050,c_f4f19d6f,coupon__complete__create,2026-02-09T00:56:11,10,android,1.1.0
e_721992dea6,u_032,c_3c4c2002,coupon__start__create,2026-02-09T04:43:44,30,android,1.0.0
e_303dc2b438,u_032,c_3c4c2002,coupon__complete__create,2026-02-09T04:44:11,30,android,1.0.1
e_0a474ba0bb,u_036,c_dac0d85b,coupon__start__create,2026-02-09T06:30:20,20,android,1.1.0
e_c6594ebc13,u_036,c_dac0d85b,coupon__complete__create,2026-02-09T06:31:17,20,android,1.1.0
e_d575210a73,u_072,c_c28132c8,coupon__start__create,2026-02-09T07:13:21,39,android,1.0.1
e_60a562f81a,u_072,c_c28132c8,coupon__complete__create,2026-02-09T07:14:20,39,android,1.1.0
e_fffa8d8734,u_033,c_ca54bc6a,coupon__start__create,2026-02-09T07:16:51,23,ios,1.1.0
e_b6f36af390,u_068,c_c43b7eb2,coupon__start__create,2026-02-09T08:12:34,20,android,1.0.1
e_af88d5425d,u_068,c_c43b7eb2,coupon__complete__create,2026-02-09T08:13:40,20,ios,1.0.0
e_39043eaffb,u_011,c_d69dc375,notification__send__expiry_reminder,2026-02-09T09:00:00,7,ios,1.1.0
e_14c0bd89d6,u_012,c_e1fe3691,notification__send__expiry_reminder,2026-02-09T09:00:00,7,android,1.0.1
e_39299d53e6,u_021,c_2375ca0b,notification__send__expiry_reminder,2026-02-09T09:00:00,1,ios,1.1.0
e_0d96589617,u_014,c_3e0118c0,coupon__view__detail,2026-02-09T10:45:50,20,ios,1.1.0
e_1e0ccb654e,u_011,c_d69dc375,notification__open__expiry_reminder,2026-02-09T11:48:00,7,ios,1.0.1
e_34f5912ceb,u_011,c_d69dc375,coupon__view__detail,2026-02-09T11:58:00,7,ios,1.1.0
e_1e8c780688,u_036,c_734c777c,coupon__start__create,2026-02-09T12:58:39,27,ios,1.1.0
e_3d6b0b35fe,u_036,c_734c777c,coupon__complete__create,2026-02-09T12:59:47,27,android,1.1.0
e_aa31ad32a9,u_020,c_96465013,coupon__view__detail,2026-02-09T13:17:11,15,android,1.0.0
e_9fb9911279,u_034,c_69eac42e,coupon__complete__redeem,2026-02-09T14:43:53,20,android,1.0.1
e_edf67ea171,u_039,c_7bf3f2ff,coupon__start__create,2026-02-09T17:05:17,16,ios,1.0.0
e_b6b44f4773,u_039,c_7bf3f2ff,coupon__complete__create,2026-02-09T17:06:00,16,android,1.0.1
e_306a3d2a25,u_004,c_485dbc89,coupon__start__create,2026-02-09T19:53:43,43,ios,1.1.0
e_0db0b021a0,u_004,c_485dbc89,coupon__complete__create,2026-02-09T19:54:21,43,android,1.0.0
e_43c812d17a,u_073,c_f60d16eb,coupon__view__detail,2026-02-09T22:33:42,29,android,1.0.1
e_472677a715,u_053,c_a34cf89a,coupon__start__create,2026-02-10T01:13:24,27,ios,1.1.0
e_5598929a10,u_053,c_a34cf89a,coupon__complete__create,2026-02-10T01:14:21,27,ios,1.1.0
e_90c66d351d,u_023,c_5b4ae933,coupon__view__detail,2026-02-10T01:42:08,5,ios,1.0.0
e_ad273a2ba8,u_010,c_b07abf34,coupon__start__create,2026-02-10T03:24:23,9,android,1.0.1
e_9b208129b9,u_010,c_b07abf34,coupon__complete__create,2026-02-10T03:25:09,9,android,1.1.0
e_fd89e1feb4,u_061,c_bd0cdbea,coupon__view__detail,2026-02-10T04:38:54,7,ios,1.1.0
e_e5de445065,u_046,c_51360542,coupon__start__create,2026-02-10T05:57:33,25,android,1.0.1
e_c02137030b,u_046,c_51360542,coupon__complete__create,2026-02-10T05:58:07,25,android,1.0.0
e_36ba85c0b3,u_025,c_61724d6d,coupon__start__create,2026-02-10T06:22:30,24,ios,1.0.1
e_6144c1b785,u_025,c_61724d6d,coupon__complete__create,2026-02-10T06:22:44,24,android,1.0.1
e_bd433af2fd,u_053,c_a34cf89a,coupon__complete__redeem,2026-02-10T08:24:11,27,android,1.0.0
e_3ff64eb04a,u_018,c_169f366e,coupon__start__create,2026-02-10T08:28:38,30,android,1.1.0
e_45b02dff62,u_018,c_169f366e,coupon__complete__create,2026-02-10T08:29:35,30,android,1.0.1
e_a8477e3cf7,u_014,c_663806e9,coupon__view__detail,2026-02-10T08:43:27,9,ios,1.0.0
e_b847a9e3b8,u_058,c_98596054,notification__send__expiry_reminder,2026-02-10T09:00:00,1,android,1.0.1
e_d4f9fee052,u_061,c_bd0cdbea,notification__send__expiry_reminder,2026-02-10T09:00:00,7,android,1.0.1
e_ec7462e417,u_009,c_02a46b38,coupon__view__detail,2026-02-10T10:00:15,27,android,1.1.0
e_f5dd0ac62c,u_059,c_65348ec5,coupon__view__detail,2026-02-10T11:46:42,12,ios,1.1.0
e_bcb89e5432,u_043,c_8ffa3327,coupon__view__detail,2026-02-10T12:08:41,17,android,1.0.1
e_b2dbd2a86a,u_027,c_c2d663ac,coupon__view__detail,2026-02-10T12:57:34,25,android,1.0.0
e_c517d9a2b0,u_027,c_b02c797d,coupon__start__create,2026-02-10T13:37:26,15,android,1.0.1
e_ef0065f4a0,u_027,c_b02c797d,coupon__complete__create,2026-02-10T13:38:29,15,ios,1.0.0
e_bac8a8bb5a,u_005,c_c01bcb2e,coupon__start__create,2026-02-10T14:16:01,34,ios,1.1.0
e_a327a15776,u_005,c_c01bcb2e,coupon__complete__create,2026-02-10T14:16:54,34,ios,1.1.0
e_d8efc3d271,u_030,c_dbaf1e64,coupon__start__create,2026-02-10T14:31:11,17,android,1.1.0
e_c59337894c,u_030,c_dbaf1e64,coupon__complete__create,2026-02-10T14:32:40,17,android,1.1.0
e_c94e28554a,u_016,c_8d67fa87,coupon__complete__redeem,2026-02-10T15:20:32,28,ios,1.0.1
e_9e6911f94a,u_061,c_29bd7b96,coupon__start__create,2026-02-10T15:39:05,20,ios,1.0.1
e_ee077df987,u_061,c_29bd7b96,coupon__complete__create,2026-02-10T15:39:51,20,android,1.0.1
e_adb7ccb283,u_002,c_8dbe3857,coupon__start__create,2026-02-10T17:51:02,5,ios,1.1.0
e_684d8f6b48,u_002,c_8dbe3857,coupon__complete__create,2026-02-10T17:52:08,5,ios,1.0.0
e_4f8fae7e4e,u_027,c_b02c797d,coupon__view__detail,2026-02-10T19:40:12,15,ios,1.0.0
e_288b7992fb,u_074,c_82570615,coupon__start__create,2026-02-11T00:04:15,28,android,1.0.0
e_ea986bb0e6,u_074,c_82570615,coupon__complete__create,2026-02-11T00:04:34,28,ios,1.1.0
e_0b80572fc9,u_015,c_2038b8f7,coupon__start__create,2026-02-11T00:26:24,16,android,1.0.1
e_b4602554a1,u_015,c_2038b8f7,coupon__complete__create,2026-02-11T00:27:51,16,ios,1.0.1
e_40f9e278f9,u_003,c_5987bd6c,coupon__start__create,2026-02-11T00:48:10,28,android,1.0.1
e_97c91d5dba,u_003,c_5987bd6c,coupon__complete__create,2026-02-11T00:49:33,28,ios,1.0.1
e_384951bb6c,u_001,c_5b2c42de,coupon__view__detail,2026-02-11T02:37:19,2,android,1.1.0
e_4f0047bd8f,u_023,c_44a74509,coupon__start__create,2026-02-11T02:47:47,21,android,1.0.0
e_07a3a00002,u_023,c_44a74509,coupon__complete__create,2026-02-11T02:49:15,21,ios,1.0.0
e_5f76c74c75,u_036,c_734c777c,coupon__complete__redeem,2026-02-11T03:32:51,25,ios,1.0.1
e_e2fa7afa5d,u_055,c_922321a1,coupon__view__detail,2026-02-11T03:34:03,9,android,1.0.0
e_116cadc9b6,u_053,c_93939276,coupon__start__create,2026-02-11T05:19:05,10,ios,1.1.0
e_ba89db5434,u_016,c_8d67fa87,coupon__view__detail,2026-02-11T08:35:56,27,ios,1.0.1
e_3522505b16,u_044,c_7ff3d89c,notification__send__expiry_reminder,2026-02-11T09:00:00,7,ios,1.0.0
e_374ef2a295,u_038,c_08d00586,notification__send__expiry_reminder,2026-02-11T09:00:00,7,ios,1.1.0
e_5205da1567,u_028,c_b2c909cd,notification__send__expiry_reminder,2026-02-11T09:00:00,7,ios,1.0.1
e_caf95dd93f,u_026,c_98ac24bf,notification__send__expiry_reminder,2026-02-11T09:00:00,7,ios,1.0.0
e_93ff23215d,u_080,c_a85ef08e,notification__send__expiry_reminder,2026-02-11T09:00:00,7,ios,1.1.0
e_96de402996,u_062,c_92de30d5,coupon__view__detail,2026-02-11T09:22:54,11,ios,1.0.0
e_367d5cd531,u_050,c_6bf1ef17,coupon__start__create,2026-02-11T10:05:04,4,android,1.1.0
e_c134a8cca4,u_050,c_6bf1ef17,coupon__complete__create,2026-02-11T10:05:37,4,ios,1.1.0
e_7ff6096213,u_039,c_77ddefa7,coupon__start__create,2026-02-11T10:29:46,19,ios,1.0.1
e_06cab6b959,u_039,c_77ddefa7,coupon__complete__create,2026-02-11T10:30:58,19,android,1.1.0
e_bfec08ba88,u_043,c_e345a376,coupon__view__detail,2026-02-11T11:18:56,8,ios,1.0.0
e_71b3a07b98,u_075,c_e9909112,coupon__view__detail,2026-02-11T11:36:43,16,ios,1.0.0
e_460aff7045,u_026,c_98ac24bf,notification__open__expiry_reminder,2026-02-11T11:49:00,7,ios,1.0.1
e_56c428d8b5,u_026,c_98ac24bf,coupon__view__detail,2026-02-11T12:00:00,7,android,1.0.0
e_ff407e50ac,u_068,c_e7f36770,coupon__start__create,2026-02-11T12:33:43,10,android,1.0.1
e_9462dacb98,u_068,c_e7f36770,coupon__complete__create,2026-02-11T12:35:11,10,ios,1.0.1
e_aa6d3a013d,u_044,c_7ff3d89c,coupon__view__detail,2026-02-11T14:11:54,7,ios,1.0.0
e_ce584bbf5f,u_065,c_e4cb0dc7,coupon__start__create,2026-02-11T16:39:57,16,android,1.0.1
e_0fb1a48e0a,u_065,c_e4cb0dc7,coupon__complete__create,2026-02-11T16:40:30,16,ios,1.0.1
e_df22a08570,u_074,c_08ef1a63,coupon__start__create,2026-02-11T17:25:59,28,android,1.0.1
e_a1abc37e7a,u_074,c_08ef1a63,coupon__complete__create,2026-02-11T17:26:14,28,android,1.0.1
e_bea127359b,u_012,c_e1fe3691,coupon__view__detail,2026-02-11T17:35:48,5,android,1.0.1
e_6028fc295e,u_051,c_63b37be1,coupon__start__create,2026-02-11T18:04:18,20,ios,1.1.0
e_21f6423d2c,u_051,c_63b37be1,coupon__complete__create,2026-02-11T18:04:41,20,ios,1.0.0
e_110d5c9cde,u_058,c_1526384f,coupon__start__create,2026-02-11T18:27:01,15,ios,1.0.1
e_b23f6ca361,u_058,c_1526384f,coupon__complete__create,2026-02-11T18:27:44,15,ios,1.0.0
e_1903c6178c,u_077,c_8c9ea7c0,coupon__view__detail,2026-02-11T19:47:14,20,ios,1.0.0
e_fbb565e83e,u_055,c_8caae922,coupon__start__create,2026-02-11T19:51:31,12,ios,1.0.1
e_b74092c12d,u_055,c_8caae922,coupon__complete__create,2026-02-11T19:52:24,12,ios,1.0.0
e_024c65c655,u_027,c_ceda57c8,coupon__start__create,2026-02-11T20:36:05,19,android,1.0.1
e_2b43584ad2,u_027,c_ceda57c8,coupon__complete__create,2026-02-11T20:36:44,19,android,1.0.0
e_c71c4f2b2e,u_040,c_a28ed72c,coupon__view__detail,2026-02-11T21:09:43,8,ios,1.0.1
e_c765753555,u_072,c_1598da3d,coupon__view__detail,2026-02-11T21:35:28,18,ios,1.1.0
e_3f653e65da,u_037,c_31f1de45,coupon__start__create,2026-02-11T22:21:47,27,android,1.1.0
e_1c028f5c19,u_037,c_31f1de45,coupon__complete__create,2026-02-11T22:22:10,27,ios,1.1.0
e_115060a803,u_018,c_169f366e,coupon__view__detail,2026-02-11T22:37:28,29,ios,1.0.1
e_7199e8a8d5,u_058,c_98596054,coupon__complete__expire,2026-02-11T23:59:00,0,android,1.1.0
e_4ec6e3a741,u_045,c_2653aee9,coupon__view__detail,2026-02-12T02:20:42,11,android,1.1.0
e_77104852b5,u_017,c_0d29471c,coupon__start__create,2026-02-12T03:48:49,21,ios,1.0.1
e_49763ae55a,u_017,c_0d29471c,coupon__complete__create,2026-02-12T03:49:12,21,android,1.0.1
e_f57655dbdc,u_039,c_4c409033,coupon__start__create,2026-02-12T04:03:56,41,android,1.0.1
e_0009cdb618,u_039,c_4c409033,coupon__complete__create,2026-02-12T04:04:22,41,android,1.0.0
e_a93791240a,u_051,c_022b243f,coupon__start__create,2026-02-12T04:27:10,35,ios,1.1.0
e_a20520cab3,u_020,c_44f644ab,coupon__view__detail,2026-02-12T04:50:40,36,ios,1.0.1
e_4aeb06ec6a,u_029,c_cb50977e,coupon__view__detail,2026-02-12T04:51:26,8,android,1.0.0
e_6bc6d63e8d,u_071,c_12c92ed5,coupon__complete__redeem,2026-02-12T05:12:15,20,android,1.1.0
e_a6057a0c10,u_027,c_ceda57c8,coupon__view__detail,2026-02-12T05:17:08,18,ios,1.0.0
e_eea86b0af3,u_072,c_06de6a68,coupon__start__create,2026-02-12T05:27:20,12,android,1.0.1
e_7a1ba071e4,u_072,c_06de6a68,coupon__complete__create,2026-02-12T05:28:03,12,android,1.1.0
e_60ae3960aa,u_028,c_64e0aa5f,coupon__start__create,2026-02-12T06:15:51,20,android,1.0.1
e_4633918b37,u_028,c_64e0aa5f,coupon__complete__create,2026-02-12T06:16:14,20,android,1.0.1
e_187e2b21bd,u_072,c_06de6a68,coupon__view__detail,2026-02-12T06:27:43,12,ios,1.0.0
e_3b23a77b5a,u_058,c_f725bbb2,coupon__start__create,2026-02-12T07:13:26,11,ios,1.0.0
e_fce2f92dbb,u_058,c_f725bbb2,coupon__complete__create,2026-02-12T07:13:58,11,ios,1.0.1
e_56181744fb,u_026,c_98ac24bf,coupon__view__detail,2026-02-12T07:53:10,6,ios,1.0.0
e_866e9c39eb,u_016,c_0889444b,coupon__start__create,2026-02-12T07:56:40,21,ios,1.1.0
e_881db09ec2,u_016,c_0889444b,coupon__complete__create,2026-02-12T07:57:56,21,ios,1.0.1
e_6fc2683e90,u_022,c_e641d2a8,coupon__view__detail,2026-02-12T08:23:44,28,android,1.0.0
e_a712011a66,u_071,c_c8f5b117,notification__send__expiry_reminder,2026-02-12T09:00:00,7,ios,1.0.1
e_3477e28b8c,u_040,c_a28ed72c,notification__send__expiry_reminder,2026-02-12T09:00:00,7,android,1.0.0
e_9d586bcf8f,u_017,c_25a0c8f2,notification__send__expiry_reminder,2026-02-12T09:00:00,7,android,1.1.0
e_aac5436811,u_076,c_b0e44d62,notification__send__expiry_reminder,2026-02-12T09:00:00,7,android,1.1.0
e_0f6891c087,u_025,c_d5ab3518,notification__send__expiry_reminder,2026-02-12T09:00:00,7,android,1.0.1
e_aafe76a461,u_014,c_663806e9,notification__send__expiry_reminder,2026-02-12T09:00:00,7,android,1.0.1
e_5970368b05,u_043,c_e345a376,notification__send__expiry_reminder,2026-02-12T09:00:00,7,ios,1.0.0
e_4b878ccdb9,u_062,c_fac2ed00,notification__send__expiry_reminder,2026-02-12T09:00:00,7,android,1.1.0
e_9b4314e6d0,u_014,c_a287e6f6,notification__send__expiry_reminder,2026-02-12T09:00:00,1,android,1.0.1
e_b26c65b12d,u_001,c_5b2c42de,notification__send__expiry_reminder,2026-02-12T09:00:00,1,android,1.0.1
e_bfd2ff05e9,u_050,c_f4f19d6f,notification__send__expiry_reminder,2026-02-12T09:00:00,7,ios,1.0.1
e_1b8e7dba48,u_010,c_b07abf34,notification__send__expiry_reminder,2026-02-12T09:00:00,7,ios,1.0.0
e_555882ebeb,u_038,c_36091595,coupon__view__detail,2026-02-12T09:56:03,8,ios,1.1.0
e_7dbba6288b,u_014,c_a287e6f6,coupon__view__detail,2026-02-12T09:57:50,1,android,1.0.1
e_94396af2bd,u_049,c_dbad5e71,coupon__start__create,2026-02-12T10:07:11,12,android,1.0.1
e_415b4e6ced,u_010,c_56be44e4,coupon__complete__redeem,2026-02-12T10:37:17,8,android,1.0.1
e_c033215e49,u_035,c_f8396e14,coupon__start__create,2026-02-12T10:48:01,27,android,1.1.0
e_ac7a1b7c3b,u_035,c_f8396e14,coupon__complete__create,2026-02-12T10:48:56,27,ios,1.0.0
e_8393b1935c,u_025,c_d5ab3518,notification__open__expiry_reminder,2026-02-12T11:48:00,7,ios,1.1.0
e_c51981be5f,u_070,c_3dd0d270,coupon__start__create,2026-02-12T12:34:40,24,android,1.1.0
e_7082962e8e,u_070,c_3dd0d270,coupon__complete__create,2026-02-12T12:35:21,24,android,1.0.0
e_58b6c8ea2d,u_002,c_8dbe3857,coupon__view__detail,2026-02-12T14:02:20,3,android,1.0.0
e_3738f39268,u_014,c_a287e6f6,coupon__view__detail,2026-02-12T14:25:18,1,android,1.0.0
e_84821f9afc,u_025,c_59c5e58d,coupon__start__create,2026-02-12T15:25:11,16,ios,1.1.0
e_8dcac1a434,u_025,c_59c5e58d,coupon__complete__create,2026-02-12T15:26:25,16,ios,1.0.0
e_a21653d0bf,u_073,c_6a1f3121,coupon__start__create,2026-02-12T15:30:44,32,ios,1.0.0
e_e459d7efe8,u_073,c_6a1f3121,coupon__complete__create,2026-02-12T15:31:23,32,ios,1.1.0
e_5aad45b2ca,u_043,c_8ffa3327,coupon__view__detail,2026-02-12T16:41:36,15,ios,1.0.0
e_0e024cfe1d,u_014,c_a287e6f6,coupon__complete__redeem,2026-02-12T16:42:35,1,ios,1.1.0
e_d027e0185e,u_030,c_f0515874,coupon__start__create,2026-02-12T17:39:05,31,ios,1.0.1
e_4bebf6f537,u_030,c_f0515874,coupon__complete__create,2026-02-12T17:39:20,31,ios,1.0.1
e_31b6d1b72e,u_072,c_8ddf5907,coupon__start__create,2026-02-12T18:36:36,45,android,1.0.0
e_e99e3b2bec,u_025,c_a567cc12,coupon__view__detail,2026-02-12T19:17:02,42,ios,1.0.0
e_b8f596b8e8,u_032,c_58eadb85,coupon__start__create,2026-02-12T19:24:07,35,ios,1.1.0
e_6b9d653a6d,u_048,c_08e82fd3,coupon__start__create,2026-02-12T20:05:28,12,ios,1.0.0
e_be04725822,u_048,c_08e82fd3,coupon__complete__create,2026-02-12T20:06:24,12,ios,1.0.1
e_b4b18774d0,u_038,c_9846aeb5,coupon__view__detail,2026-02-12T20:22:25,20,android,1.1.0
e_6fee6f81e7,u_028,c_b2c909cd,coupon__view__detail,2026-02-12T20:53:32,6,android,1.0.0
e_5c7662240b,u_015,c_64ef7eda,coupon__view__detail,2026-02-12T21:09:41,8,android,1.0.1
e_5240956b8e,u_015,c_64ef7eda,coupon__view__detail,2026-02-12T21:29:28,8,android,1.0.0
e_93e663404d,u_026,c_f332d56a,coupon__view__detail,2026-02-12T22:45:31,21,ios,1.1.0
e_d771a6b4cc,u_051,c_dc54385d,coupon__start__create,2026-02-12T23:51:09,21,android,1.1.0
e_c7b818598d,u_051,c_dc54385d,coupon__complete__create,2026-02-12T23:52:22,21,android,1.0.1
e_412b7d6c5b,u_030,c_ebd4b729,coupon__start__create,2026-02-13T01:57:48,26,android,1.0.0
e_d6afd01cca,u_030,c_ebd4b729,coupon__complete__create,2026-02-13T01:58:32,26,ios,1.0.1
e_c286d191e2,u_003,c_fdee777c,coupon__start__create,2026-02-13T03:44:44,6,ios,1.0.0
e_27442f2cb3,u_003,c_fdee777c,coupon__complete__create,2026-02-13T03:45:10,6,ios,1.1.0
e_70c47fb1cd,u_010,c_b07abf34,coupon__view__detail,2026-02-13T04:18:41,6,android,1.0.1
e_dba5c200ca,u_057,c_a85b8fab,coupon__start__create,2026-02-13T04:26:01,50,ios,1.1.0
e_05b86c0095,u_057,c_a85b8fab,coupon__complete__create,2026-02-13T04:26:54,50,android,1.0.1
e_92d5cb0a15,u_023,c_c6052eee,coupon__start__create,2026-02-13T06:09:17,13,android,1.1.0
e_ed3cd22c62,u_023,c_c6052eee,coupon__complete__create,2026-02-13T06:09:30,13,ios,1.1.0
e_026b454ee8,u_035,c_3d232bd9,coupon__view__detail,2026-02-13T06:17:42,15,ios,1.0.0
e_56d614687e,u_050,c_6bf1ef17,coupon__view__detail,2026-02-13T06:17:51,2,android,1.0.1
e_c023fd3929,u_015,c_eab44546,coupon__start__create,2026-02-13T06:19:10,13,android,1.1.0
e_85e10021f1,u_015,c_eab44546,coupon__complete__create,2026-02-13T06:19:48,13,ios,1.0.0
e_4b01478264,u_029,c_8bcedf2e,coupon__start__create,2026-02-13T06:44:31,36,ios,1.0.0
e_657d7ca354,u_029,c_8bcedf2e,coupon__complete__create,2026-02-13T06:45:29,36,android,1.1.0
e_255fcec286,u_070,c_3dd0d270,coupon__view__detail,2026-02-13T06:50:04,23,android,1.0.0
e_9c441e0e62,u_016,c_a42d14cd,coupon__view__detail,2026-02-13T07:29:09,11,ios,1.0.1
e_016dcd5994,u_074,c_c196dfb4,coupon__start__create,2026-02-13T07:47:39,32,android,1.0.1
e_522425bbfb,u_074,c_c196dfb4,coupon__complete__create,2026-02-13T07:48:52,32,android,1.0.1
e_4ede0e74b7,u_063,c_ac16742e,coupon__start__create,2026-02-13T08:31:26,22,ios,1.1.0
e_17620ac8d8,u_063,c_ac16742e,coupon__complete__create,2026-02-13T08:32:30,22,ios,1.0.1
e_0a19f3c021,u_051,c_63b37be1,coupon__view__detail,2026-02-13T08:33:07,18,ios,1.1.0
e_d39f63a383,u_058,c_146b12c6,coupon__start__create,2026-02-13T08:35:22,19,ios,1.0.1
e_c6e1bd1d38,u_058,c_146b12c6,coupon__complete__create,2026-02-13T08:36:39,19,ios,1.1.0
e_e6ae150829,u_005,c_55a175a4,coupon__view__detail,2026-02-13T08:57:08,16,android,1.1.0
e_8b8ccbd886,u_067,c_b6f129e4,coupon__view__detail,2026-02-13T08:57:33,44,android,1.0.0
e_d694635871,u_029,c_cb50977e,notification__send__expiry_reminder,2026-02-13T09:00:00,7,ios,1.1.0
e_b35d120c71,u_065,c_7ec45a81,notification__send__expiry_reminder,2026-02-13T09:00:00,7,ios,1.0.0
e_c6dbef9bc5,u_061,c_e8418685,notification__send__expiry_reminder,2026-02-13T09:00:00,7,ios,1.0.1
e_35dc7209ed,u_015,c_64ef7eda,notification__send__expiry_reminder,2026-02-13T09:00:00,7,ios,1.1.0
e_e4a3321315,u_038,c_36091595,notification__send__expiry_reminder,2026-02-13T09:00:00,7,ios,1.0.0
e_3e29d2771b,u_055,c_922321a1,notification__send__expiry_reminder,2026-02-13T09:00:00,7,ios,1.0.1
e_4e44913007,u_003,c_e63bcacb,notification__send__expiry_reminder,2026-02-13T09:00:00,7,ios,1.1.0
e_2241126c77,u_010,c_56be44e4,notification__send__expiry_reminder,2026-02-13T09:00:00,7,android,1.1.0
e_57e93bef85,u_003,c_e63bcacb,notification__open__expiry_reminder,2026-02-13T09:36:00,7,ios,1.1.0
e_47a96e012c,u_042,c_84f387ee,coupon__start__create,2026-02-13T10:11:45,21,ios,1.0.1
e_af321c1a9f,u_042,c_84f387ee,coupon__complete__create,2026-02-13T10:12:40,21,android,1.0.0
e_6e916976d6,u_013,c_efdaba7f,coupon__view__detail,2026-02-13T10:26:51,8,android,1.1.0
e_294e33de20,u_049,c_b4c0b3f4,coupon__start__create,2026-02-13T11:03:43,36,android,1.0.0
e_1ec25d6c83,u_049,c_b4c0b3f4,coupon__complete__create,2026-02-13T11:04:42,36,ios,1.1.0
e_0fba243a7f,u_061,c_e8418685,notification__open__expiry_reminder,2026-02-13T11:49:00,7,ios,1.0.0
e_c4ebf453a4,u_061,c_e8418685,coupon__view__detail,2026-02-13T12:09:00,7,android,1.1.0
